ensembl_gene_id	external_gene_name	entrezgene_id
ENSDARG00000034457	si:ch211-163l21.7	567726
ENSDARG00000012019	glra1	30676
ENSDARG00000001313	g2e3	368848
ENSDARG00000036028	arrdc3b	447866
ENSDARG00000102704	si:ch1073-376c22.1	100000126
ENSDARG00000002267	dcaf13	393097
ENSDARG00000036500	fam122b	445072
ENSDARG00000026017	xpnpep2	394007
ENSDARG00000005541	wif1	30476
ENSDARG00000061282	glg1a	792865
ENSDARG00000038687	nfkb2	415100
ENSDARG00000088346	miip	560634
ENSDARG00000062598	ltc4s	100535432
ENSDARG00000093677	si:ch211-56a11.2	101884119
ENSDARG00000031848	pparg	557037
ENSDARG00000104800	si:ch211-175m2.4	100334705
ENSDARG00000042899	ELAPOR1	449761
ENSDARG00000078057	snx8b	799225
ENSDARG00000015997	mfsd5	436986
ENSDARG00000034610	insb	566735
ENSDARG00000007172	plxna3	567422
ENSDARG00000069376	tnfsf12	567542
ENSDARG00000008142	stxbp3	406780
ENSDARG00000029766	nr1i2	565875
ENSDARG00000089456	men1	30130
ENSDARG00000057491	n4bp1	327327
ENSDARG00000105096	si:ch1073-67j19.1	100332348
ENSDARG00000015906	mxtx2	58078
ENSDARG00000011809	mical1	568573
ENSDARG00000070220	pou3f2a	30547
ENSDARG00000070746	sft2d2a	503601
ENSDARG00000044544	zgc:110782	541358
ENSDARG00000100773	zmynd19	325735
ENSDARG00000078308	spry2	335098
ENSDARG00000068006	gck	751668
ENSDARG00000078041	xpo1a	558395
ENSDARG00000003732	mitfa	30080
ENSDARG00000069844	acod1	795305
ENSDARG00000095241	mybl2a	100005189
ENSDARG00000061804	si:ch211-194e15.5	100034579
ENSDARG00000098317	dync1li1	556103
ENSDARG00000006797	nt5dc1	568757
ENSDARG00000057180	il17c	553960
ENSDARG00000004105	tie1	30746
ENSDARG00000060252	mogs	567913
ENSDARG00000020228	usf2	567297
ENSDARG00000000212	krt97	436656
ENSDARG00000008105	mettl2a	100006618
ENSDARG00000007755	wdr61	393827
ENSDARG00000009402	si:ch211-210b2.2	100535998
ENSDARG00000068650	fam214b	110437751
ENSDARG00000100236	cspp1a	103909748
ENSDARG00000105477	si:dkey-88n24.12	553259
ENSDARG00000004325	casp9	492763
ENSDARG00000044216	fto	553363
ENSDARG00000059322	topbp1	407679
ENSDARG00000055565	cacnb2b	558806
ENSDARG00000003235	nup88	321744
ENSDARG00000059035	porb	327556
ENSDARG00000090496	thsd7ab	101883726
ENSDARG00000039500	si:cabz01090165.1	100333421
ENSDARG00000100969	tmprss13a	559754
ENSDARG00000045105	foxn2b	550127
ENSDARG00000074989	sparcl1	567331
ENSDARG00000021924	hsp70.3	30671
ENSDARG00000070432	ino80	566768
ENSDARG00000057743	si:dkey-10f21.4	100137126
ENSDARG00000001578	echs1	368912
ENSDARG00000079791	si:ch211-176g6.2	572157
ENSDARG00000002656	stxbp5a	556789
ENSDARG00000091931	gpatch4	555692
ENSDARG00000104976	si:ch1073-67j19.2	101882838
ENSDARG00000007711	rab3il1	100331248
ENSDARG00000059067	jupb	100330886
ENSDARG00000094377	samd10b	100147927
ENSDARG00000020574	atp2a1	260440
ENSDARG00000040131	zfyve26	324565
ENSDARG00000002300	p2rx2	387297
ENSDARG00000016350	cap1	334527
ENSDARG00000075743	mrpl47	557789
ENSDARG00000089019	si:ch211-175m2.5	568697
ENSDARG00000031511	psmb2	436882
ENSDARG00000100795	timp4.3	100124610
ENSDARG00000058108	eps8l2	798252
ENSDARG00000062058	slc12a7b	567667
ENSDARG00000079306	rlim	562487
ENSDARG00000035944	sync	100034635
ENSDARG00000013979	ndfip1	324047
ENSDARG00000008969	fgb	337315
ENSDARG00000068428	si:ch211-153j24.3	564403
ENSDARG00000036809	ANPEP	555478
ENSDARG00000079947	gfi1b	100151531
ENSDARG00000021794	hmmr	322012
ENSDARG00000015126	gorasp2	393676
ENSDARG00000039217	orc1	554509
ENSDARG00000060430	zfyve28	777615
ENSDARG00000102617	timp4.2	108004535
ENSDARG00000086740	phyh	550521
ENSDARG00000013505	ube2kb	30100
ENSDARG00000075956	faxca	797483
ENSDARG00000039422	fuom	447896
ENSDARG00000004932	anos1b	30652
ENSDARG00000013095	gclc	326857
ENSDARG00000101054	syn2b	641578
ENSDARG00000086805	itprid1	100334805
ENSDARG00000057598	s100b	436825
ENSDARG00000031683	fosab	394198
ENSDARG00000009607	ccnc	335429
ENSDARG00000070426	chac1	563855
ENSDARG00000111230	pimr152	798566
ENSDARG00000075805	si:dkey-219c3.2	564106
ENSDARG00000051955	brms1	791681
ENSDARG00000054010	scaf1	553490
ENSDARG00000070607	mrpl36	100093703
ENSDARG00000026820	gucy2d	140426
ENSDARG00000062797	nell2b	336082
ENSDARG00000015290	sacm1la	558940
ENSDARG00000007371	slc26a3.1	563962
ENSDARG00000007693	nfkbiab	323099
ENSDARG00000075567	fbxl20	100331130
ENSDARG00000078216	eps15	795505
ENSDARG00000040008	neurod6a	114414
ENSDARG00000031483	col9a1b	406548
ENSDARG00000070494	pdgfra	386856
ENSDARG00000041376	rmi1	393149
ENSDARG00000017988	dse	568713
ENSDARG00000006568	kcnmb2	541398
ENSDARG00000102477	stard4	550374
ENSDARG00000059944	c1qtnf2	572041
ENSDARG00000063026	mlc1	559990
ENSDARG00000101040	ccl20a.3	100192217
ENSDARG00000027397	vangl2	245949
ENSDARG00000057006	fam241a	553813
ENSDARG00000038360	thg1l	492814
ENSDARG00000061268	ago2	570630
ENSDARG00000020217	cpsf4	30203
ENSDARG00000018069	rdh12	436597
ENSDARG00000003216	anxa2a	325557
ENSDARG00000086739	si:ch1073-513e17.1	571066
ENSDARG00000021408	poglut3	566063
ENSDARG00000086511	ptprjb.2	558077
ENSDARG00000102977	cant1b	445201
ENSDARG00000063030	mesd	791222
ENSDARG00000030161	ppp1r14bb	100000577
ENSDARG00000029596	trim55a	436631
ENSDARG00000045518	tmem110l	393166
ENSDARG00000000103	myh10	555454
ENSDARG00000040621	lrrc32	100148867
ENSDARG00000037423	smim19	565058
ENSDARG00000070412	mtmr7b	559198
ENSDARG00000091592	peli1a	100534919
ENSDARG00000044545	zgc:77262	402952
ENSDARG00000025168	mpp7b	101882129
ENSDARG00000002330	lhx8a	378959
ENSDARG00000034705	pvalb7	402807
ENSDARG00000079266	foxe1	567676
ENSDARG00000038151	zgc:92360	436988
ENSDARG00000056307	znf706	402905
ENSDARG00000062720	pcdh1a	100006496
ENSDARG00000037867	atp5mf	402883
ENSDARG00000033597	api5	321676
ENSDARG00000079123	ikbkb	563560
ENSDARG00000039980	ppt1	406648
ENSDARG00000063129	si:ch211-38m6.7	101885585
ENSDARG00000074126	ttc39a	100320357
ENSDARG00000076466	maml1	567335
ENSDARG00000100794	mmp13b	100006896
ENSDARG00000062231	znf362b	100038768
ENSDARG00000017397	smarcc1a	403020
ENSDARG00000077089	blm	572540
ENSDARG00000025478	gipr	101885360
ENSDARG00000013561	pgm1	394000
ENSDARG00000059549	akap10	566920
ENSDARG00000058358	krt8	797433
ENSDARG00000008491	si:ch211-107o10.3	407663
ENSDARG00000036489	MAF1	569875
ENSDARG00000075819	arhgef2	561276
ENSDARG00000077002	igsf3	557878
ENSDARG00000031161	nr1d4a	563150
ENSDARG00000030805	znhit2	777606
ENSDARG00000059130	gata1b	564960
ENSDARG00000057833	gulp1b	100006392
ENSDARG00000075549	cdh5	445471
ENSDARG00000016815	casc1	566485
ENSDARG00000089230	si:ch211-253b8.2	562114
ENSDARG00000054510	adrb2b	100037315
ENSDARG00000040812	ncf4	403014
ENSDARG00000003344	trpc2b	562120
ENSDARG00000102320	mob1a	100005014
ENSDARG00000033928	ndfip2	406656
ENSDARG00000032919	chchd3a	407730
ENSDARG00000069184	ubtd2	436991
ENSDARG00000059672	arhgap36	559813
ENSDARG00000076815	eif3s10	327515
ENSDARG00000075433	myom2a	334269
ENSDARG00000092362	hsp70.2	100535101
ENSDARG00000052012	rtn4rl2a	403307
ENSDARG00000094984	si:ch211-197g15.8	100005143
ENSDARG00000034095	si:dkey-59l11.10	101886021
ENSDARG00000034095	si:dkey-59l11.10	108183670
ENSDARG00000074365	zgc:171901	556292
ENSDARG00000041040	piga	791759
ENSDARG00000020133	jdp2b	436766
ENSDARG00000094749	HTRA2	559585
ENSDARG00000094749	HTRA2	100330919
ENSDARG00000059056	ft1	30683
ENSDARG00000052644	ca10a	641327
ENSDARG00000011219	akt2	378972
ENSDARG00000062056	elmod1	791199
ENSDARG00000075459	ptpn20	571774
ENSDARG00000029688	hsp70.1	100126123
ENSDARG00000079017	tlnrd1	100003148
ENSDARG00000018621	slc6a19a.1	553256
ENSDARG00000030871	siah1	80955
ENSDARG00000070658	zbtb12.2	559081
ENSDARG00000038802	cenpl	445401
ENSDARG00000040988	tpi1b	560753
ENSDARG00000017542	fgf1a	393733
ENSDARG00000101642	si:ch211-155m12.1	567653
ENSDARG00000059871	shrprbck1r	569903
ENSDARG00000074652	smtna	100333230
ENSDARG00000044280	opn1mw2	360151
ENSDARG00000075785	si:ch73-190m4.1	559981
ENSDARG00000079699	zgc:162612	100037333
ENSDARG00000103699	ptpn13	560883
ENSDARG00000078603	myo1hb	796782
ENSDARG00000071259	fbxo34	323474
ENSDARG00000097753	slirp	368358
ENSDARG00000102973	cmtm8a	101886542
ENSDARG00000063361	si:ch211-1e14.1	556850
ENSDARG00000059746	plod1a	777635
ENSDARG00000069099	tmco1	378980
ENSDARG00000002933	gbx2	245948
ENSDARG00000035595	ficd	334648
ENSDARG00000055737	ube3a	792398
ENSDARG00000098646	mthfd2	100004977
ENSDARG00000011818	batf	564589
ENSDARG00000045926	crabp1a	171479
ENSDARG00000062561	adck1	100144553
ENSDARG00000070455	tmem245	100000119
ENSDARG00000098787	cd7al	100001623
ENSDARG00000039145	plaub	100538108
ENSDARG00000018524	midn	323713
ENSDARG00000067795	ifngr2	562820
ENSDARG00000094995	HTRA2	103909414
ENSDARG00000103208	il17ra1b	100005924
ENSDARG00000060861	dars2	571144
ENSDARG00000070824	ndufb5	797063
ENSDARG00000074201	flna	562529
ENSDARG00000019062	arpc5b	399482
ENSDARG00000075858	fam155a	100149983
ENSDARG00000014676	bckdhb	569980
ENSDARG00000079611	sema4c	561895
ENSDARG00000013461	supt7l	503605
ENSDARG00000105389	mmel1	560703
ENSDARG00000103313	rhot1b	561933
ENSDARG00000055930	zc3h7bb	557754
ENSDARG00000037810	adtrp1	550414
ENSDARG00000051889	dhodh	494065
ENSDARG00000020000	sh3bp4a	403082
ENSDARG00000021455	strbp	557957
ENSDARG00000017803	gsk3ba	30654
ENSDARG00000054542	il12bb	335994
ENSDARG00000031888	mapk8a	562720
ENSDARG00000053386	wdr27	641503
ENSDARG00000004402	elovl6	317738
ENSDARG00000102493	ticam1	403147
ENSDARG00000058646	ptprna	324790
ENSDARG00000075726	dhrs7b	550454
ENSDARG00000063219	ubap2l	100034477
ENSDARG00000060933	baiap2l2b	564798
ENSDARG00000092133	HTRA2	100330882
ENSDARG00000092133	HTRA2	103909414
ENSDARG00000026081	lhcgr	402920
ENSDARG00000110430	taar20a1	110438876
ENSDARG00000090724	scn12aa	795688
ENSDARG00000075178	lpcat3	555566
ENSDARG00000068157	ehmt1a	100005761
ENSDARG00000019963	sfxn1	445143
ENSDARG00000069745	slc35f2	555929
ENSDARG00000074447	dapk3	562194
ENSDARG00000019526	agfg1b	393560
ENSDARG00000027799	ucmaa	100037325
ENSDARG00000095915	col6a3	108191316
ENSDARG00000003517	impa1	437018
ENSDARG00000039521	ssx2ipa	393808
ENSDARG00000100942	zgc:194655	794380
ENSDARG00000036194	pitx2	30164
ENSDARG00000104734	kat2a	555517
ENSDARG00000067781	urp2	100001008
ENSDARG00000045487	rps16	767765
ENSDARG00000059993	trpm4a	100004946
ENSDARG00000015312	klf12a	798629
ENSDARG00000070108	dek	692304
ENSDARG00000012194	scp2a	393839
ENSDARG00000045815	mcm10	553396
ENSDARG00000100536	nkrf	797627
ENSDARG00000098764	musk	334526
ENSDARG00000035185	fzd9a	557447
ENSDARG00000037550	cyp21a2	793249
ENSDARG00000075542	zfhx4	556453
ENSDARG00000087413	bean1	101885923
ENSDARG00000073720		562354
ENSDARG00000062612	dhx37	100009635
ENSDARG00000014017	rrm1	30740
ENSDARG00000045749	ppfibp1a	565020
ENSDARG00000094243	shda	561247
ENSDARG00000020077	nol10	393206
ENSDARG00000035521	sfrp1a	402843
ENSDARG00000095947	adkb	322229
ENSDARG00000067545	adam19b	571252
ENSDARG00000021849	si:dkey-256h2.1	337520
ENSDARG00000102908	il16	100534674
ENSDARG00000010070	adam9	447940
ENSDARG00000042180	foxl2a	692279
ENSDARG00000034577	si:dkey-23o4.6	561542
ENSDARG00000060671	lct	559107
ENSDARG00000069707	si:ch211-113e8.5	100307103
ENSDARG00000026185	yju2	393117
ENSDARG00000059690	slc29a4	559668
ENSDARG00000099148	bzw1b	406812
ENSDARG00000079905	mark2a	562231
ENSDARG00000074575	ppp1r9alb	100007681
ENSDARG00000097491	ugt1b1	558508
ENSDARG00000042780	apoba	566465
ENSDARG00000074695	mertka	100322133
ENSDARG00000099332	ly6m5	101882984
ENSDARG00000045510	tbc1d22a	407720
ENSDARG00000044074	loxl2b	791144
ENSDARG00000062949	nt5dc3	558469
ENSDARG00000011170	ndrg2	494050
ENSDARG00000078947	sdccag8	556980
ENSDARG00000076959	si:ch211-38m6.6	565645
ENSDARG00000099563	inpp5ka	100037338
ENSDARG00000059059	emsy	335889
ENSDARG00000091699	capn2a	541374
ENSDARG00000044279	opn1mw3	360152
ENSDARG00000034160	slc4a1ap	562351
ENSDARG00000078908	fbxo41	567804
ENSDARG00000092638	ptprua	563584
ENSDARG00000019941	sgta	336867
ENSDARG00000008447	fkbp4	321795
ENSDARG00000058219	tubd1	415183
ENSDARG00000089507	ugt1b5	100384899
ENSDARG00000068640	rsf1b.1	327618
ENSDARG00000045886	slc38a2	566537
ENSDARG00000092404	LCT	796436
ENSDARG00000077580	tspeara	570420
ENSDARG00000099235	hook2	394086
ENSDARG00000004336	exoc4	559866
ENSDARG00000057606	arl4ca	550444
ENSDARG00000000183	ptpn4b	407634
ENSDARG00000097024	ugt1b4	795050
ENSDARG00000056284	drd7	100002285
ENSDARG00000063309	tjp2a	565446
ENSDARG00000070055	arfip1	100003895
ENSDARG00000036212	tbc1d5	393583
ENSDARG00000023600	sh3gl2a	394091
ENSDARG00000033965	nup58	406510
ENSDARG00000076713	HTRA2	799006
ENSDARG00000016263	zdhhc5a	571795
ENSDARG00000041024	or111-6	80364
ENSDARG00000094316	si:rp71-80o10.4	100307105
ENSDARG00000078251	TESK1	556048
ENSDARG00000070673	ptgr2	553234
ENSDARG00000101176	ugt1b7	795261
ENSDARG00000077052	tnrc18	559514
ENSDARG00000059657	mks1	556706
ENSDARG00000088453	or111-7	58104
ENSDARG00000087873	eevs	100003999
ENSDARG00000013274	eif4eb	493617
ENSDARG00000097231	ugt1b2	100384893
ENSDARG00000003867	cdk20	494112
ENSDARG00000037154	hivep3b	568037
ENSDARG00000043322	gsx2	561076
ENSDARG00000055138	zgc:110410	553618
ENSDARG00000089887	mmp20a	100329766
ENSDARG00000097979	ugt1b3	100384903
ENSDARG00000040261	runx2a	405784
ENSDARG00000088000	znf1057	100537530
ENSDARG00000027523	trpc7a	567566
ENSDARG00000036869	tcf21	558148
ENSDARG00000069843	kctd12.1	373865
ENSDARG00000053279	apln	798375
ENSDARG00000017168	nr2f1b	393564
ENSDARG00000016699	trpa1a	474351
ENSDARG00000111670	taar20x	100150393
ENSDARG00000096257	si:ch73-367p23.2	100007086
ENSDARG00000035880	atp6v1c1b	449655
ENSDARG00000043663	faub	550564
ENSDARG00000059897	ntrk2a	65090
ENSDARG00000093745	htr1aa	100001828
ENSDARG00000007276	ela3l	554107
ENSDARG00000096322	uts2r4	100334958
ENSDARG00000012642	si:ch211-266d19.4	793549
ENSDARG00000062325	shank2b	567595
ENSDARG00000086383	or111-8	80372
ENSDARG00000059815	oaz2b	790945
ENSDARG00000034718	tfpia	359833
ENSDARG00000023920	llgl2	795670
ENSDARG00000078206	zgc:171506	792896
ENSDARG00000092238	or111-9	80363
ENSDARG00000098291	trpc3	101887082
ENSDARG00000078593	vwa8	561317
ENSDARG00000025091	ezrb	561589
ENSDARG00000061294	arhgap5	795752
ENSDARG00000104541	msh6	260437
ENSDARG00000070726	cnga3a	567242
ENSDARG00000078547	si:ch211-264f5.2	570749
ENSDARG00000045797	C25H12orf73	100190888
ENSDARG00000000638	opn1mw4	30504
ENSDARG00000071055	ZNF512B	101885988
ENSDARG00000013965	cul2	336088
ENSDARG00000039997	ptp4a3a	406460
ENSDARG00000037064	galca	449649
ENSDARG00000079198	usp13	558011
ENSDARG00000009169	mob1ba	393169
ENSDARG00000020028	cps1	555623
ENSDARG00000056214	gnrh3	360141
ENSDARG00000015506	pibf1	100006043
ENSDARG00000069970	lingo2b	564052
ENSDARG00000077726	nocta	572044
ENSDARG00000089868	si:ch211-112c15.8	101885910
ENSDARG00000095147	krt96	321502
ENSDARG00000044492	ublcp1	792145
ENSDARG00000100095	anxa1b	353358
ENSDARG00000086215	gpr156	101885196
ENSDARG00000009837	agk	334270
ENSDARG00000099045	cacnb2a	795492
ENSDARG00000091216	or111-10	58103
ENSDARG00000098141	supt3h	436898
ENSDARG00000013845	ttc14	541501
ENSDARG00000100623	trrap	557263
ENSDARG00000060504	pfkla	570106
ENSDARG00000090890	cmklr1	557341
ENSDARG00000028614	mospd1	406678
ENSDARG00000056515	spsb1	334190
ENSDARG00000039701	emx2	30537
ENSDARG00000058463	ndufab1a	573619
ENSDARG00000078136	wdr47a	558528
ENSDARG00000110362	cmklrl2	795295
ENSDARG00000059794	kdm6al	569207
ENSDARG00000054456	clip3	562450
ENSDARG00000030006	slc6a7	562050
ENSDARG00000076002	osbpl5	100006189
ENSDARG00000032704	qrsl1	327329
ENSDARG00000036868	tbpl1	403035
ENSDARG00000023176	tdo2b	334082
ENSDARG00000068868	nap1l4b	492812
ENSDARG00000036057	tradd	58130
ENSDARG00000009466	rgs9bp	562687
ENSDARG00000079616	cramp1	336311
ENSDARG00000075446	naa25	568789
ENSDARG00000057497	stk35l	494084
ENSDARG00000078983	fam118b	799102
ENSDARG00000052766	EVI5L	566318
ENSDARG00000089432	si:ch211-212k18.15	563681
ENSDARG00000013006	pibf1	445181
ENSDARG00000004616	mtmr2	30644
ENSDARG00000063069	gripap1	791150
ENSDARG00000102294	fbxo11a	777607
ENSDARG00000007098	itm2ba	323632
ENSDARG00000003269	clcn3	559340
ENSDARG00000077057	esco1	100333282
ENSDARG00000091079	si:zfos-1192g2.3	796868
ENSDARG00000044775	fut7	562250
ENSDARG00000098344	rab18b	445055
ENSDARG00000077875	slc2a5	100006415
ENSDARG00000097281	zgc:174574	101882695
ENSDARG00000077176	zgc:174888	558116
ENSDARG00000031075	cadm1a	569931
ENSDARG00000029856	cnn3b	337142
ENSDARG00000041019	or111-11	80362
ENSDARG00000063444	si:dkey-32n7.7	108191692
ENSDARG00000088428	si:ch211-189a15.5	100149436
ENSDARG00000100383	il10ra	777651
ENSDARG00000104384	agbl1	100536841
ENSDARG00000092075	pimr49	100005911
ENSDARG00000098466	ube2a	797853
ENSDARG00000039513		768129
ENSDARG00000053425	serinc2l	100329297
ENSDARG00000038176	cyb561	568765
ENSDARG00000053864	elmsan1b	560411
ENSDARG00000043328	fip1l1a	561900
ENSDARG00000041576	nudt18	550541
ENSDARG00000069661	si:dkey-121j17.6	101886441
ENSDARG00000015747	aarsd1	445178
ENSDARG00000011672	sema3b	567064
ENSDARG00000039265	arhgap4a	393416
ENSDARG00000104875	bspry	559377
ENSDARG00000012535	epx	100331172
ENSDARG00000039345	drg1	336823
ENSDARG00000099891	si:ch211-57n23.1	100148952
ENSDARG00000071355	si:ch211-197g15.7	571377
ENSDARG00000088711	lgals1l1	326706
ENSDARG00000094080	or103-1	58111
ENSDARG00000004806	grwd1	445115
ENSDARG00000075128	or103-5	80371
ENSDARG00000073675	tlr8b	403136
ENSDARG00000008372	spred2b	793290
ENSDARG00000076564	hspg2	565429
ENSDARG00000059060	lgalsla	723995
ENSDARG00000077571	zgc:174862	100142646
ENSDARG00000039152	fbxo36b	751684
ENSDARG00000044278	synpr	368919
ENSDARG00000007560	sema3bl	100004611
ENSDARG00000060871	mctp1b	100334264
ENSDARG00000078434	znf692	565874
ENSDARG00000011000	gtf2a1	323974
ENSDARG00000008861	tfap2e	393794
ENSDARG00000016964	MCUR1	550408
ENSDARG00000079097	tanc2a	568810
ENSDARG00000069169	cerk	558496
ENSDARG00000043323	lnx1	561226
ENSDARG00000028546	ndufs1	493605
ENSDARG00000053728	ttll3	724000
ENSDARG00000006811	sult1st6	436872
ENSDARG00000058068	tnfsf10l4	503595
ENSDARG00000017741	g3bp1	335512
ENSDARG00000039066	klhl31	407079
ENSDARG00000091221	ttc34	557001
ENSDARG00000045360	flj11011l	692325
ENSDARG00000094230	si:dkey-211g8.4	793729
ENSDARG00000101010	hpdl	560428
ENSDARG00000104144	si:dkey-68o6.8	555363
ENSDARG00000043468	sytl3	101882017
ENSDARG00000016749	slco1c1	562772
ENSDARG00000101438	lonp2	494030
ENSDARG00000078986	mplkip	100003564
ENSDARG00000101432	rab11fip2	100334729
ENSDARG00000090179	si:ch211-117c9.1	101885029
ENSDARG00000076343	si:dkeyp-13d11.1	101883466
ENSDARG00000099108	clic6	100333907
ENSDARG00000017391	unc13ba	100535393
ENSDARG00000101331	tekt1	492525
ENSDARG00000022891	zgc:175214	557610
ENSDARG00000040712	adprh	445059
ENSDARG00000019459	elf2a	445489
ENSDARG00000011975	fmn1	561077
ENSDARG00000007135	cnot3a	449540
ENSDARG00000039951	si:ch211-87j1.4	100330221
ENSDARG00000092259	si:dkey-211g8.5	100034656
ENSDARG00000006812	wdr26b	564794
ENSDARG00000070818	pax7b	566533
ENSDARG00000034975	gpr157	555274
ENSDARG00000093901	trhr2	556431
ENSDARG00000010738	zgc:101716	492784
ENSDARG00000056085	mob4	445045
ENSDARG00000044524	def6b	100535515
ENSDARG00000029051	gbe1a	100333665
ENSDARG00000011837	C13H9orf72	402895
ENSDARG00000011506	lpcat1	555969
ENSDARG00000020250	rhoj	556371
ENSDARG00000102159	ly6m6	100333430
ENSDARG00000006052	malt2	259196
ENSDARG00000006308	ptpn18	541324
ENSDARG00000070048	zgc:173548	100126026
ENSDARG00000062904	idua	567720
ENSDARG00000055479	mmp20b	100537445
ENSDARG00000008858	cyp7b1	570455
ENSDARG00000036298	rps13	415169
ENSDARG00000045355	eloca	447935
ENSDARG00000032985	mrpl27	553709
ENSDARG00000054741	prkg2	100125912
ENSDARG00000086450	tdg.2	558951
ENSDARG00000018902	pes	30228
ENSDARG00000055659	gpr161	368421
ENSDARG00000058644	dnajb2	561686
ENSDARG00000054942	lgals2a	405830
ENSDARG00000062226	ino80db	563304
ENSDARG00000079703	si:dkey-18p12.4	794946
ENSDARG00000092787	si:dkey-88p24.11	558861
ENSDARG00000010186	myo3a	402814
ENSDARG00000036031	sept5b	445325
ENSDARG00000040163	prim1	30440
ENSDARG00000029830	myf6	404208
ENSDARG00000095463	si:ch73-90k17.1	100330497
ENSDARG00000061024	rabggta	767725
ENSDARG00000076913	eme1	558350
ENSDARG00000068152	malt3	571242
ENSDARG00000100257	zgc:174314	100007842
ENSDARG00000109654	cmklrl2	795365
ENSDARG00000079915	pot1	566847
ENSDARG00000054154	bms1	553241
ENSDARG00000045626	nek8	171094
ENSDARG00000094490	taar19k	100151309
ENSDARG00000097485	cfap99	100534701
ENSDARG00000006074	uck2a	100005763
ENSDARG00000010255	bin2b	327387
ENSDARG00000060312	wdr62	570949
ENSDARG00000093747	si:dkey-122c11.1	100006693
ENSDARG00000053483	zgc:113054	541322
ENSDARG00000087784	si:dkeyp-110a12.4	100001360
ENSDARG00000060865	scai	556383
ENSDARG00000038787	tmub1	406589
ENSDARG00000091003	il34	560193
ENSDARG00000091348	rtn3	394047
ENSDARG00000035686	mon1ba	100149301
ENSDARG00000043553	ches1	555843
ENSDARG00000013004	tdg.1	553789
ENSDARG00000075942	FRMD5	570903
ENSDARG00000013892	sorl1	497306
ENSDARG00000053558	rtkn2a	449666
ENSDARG00000037421	egr1	30498
ENSDARG00000022260	si:ch211-57i17.1	565010
ENSDARG00000061517	lrp1bb	559293
ENSDARG00000005513	naca	195823
ENSDARG00000036058	gnao1b	393801
ENSDARG00000078078	lrfn4b	110437730
ENSDARG00000009868	dcaf11	567578
ENSDARG00000077035	pimr177	110438057
ENSDARG00000056078	rftn2	406729
ENSDARG00000078613	vhll	795635
ENSDARG00000005595	adgb	555435
ENSDARG00000090230	tmem108	563089
ENSDARG00000035958	tnni2b.1	550249
ENSDARG00000091734	traf3ip2l	100334940
ENSDARG00000016253	ralab	492355
ENSDARG00000069600	zgc:109889	553542
ENSDARG00000029058	rbbp4	321726
ENSDARG00000058873	ptpdc1b	570928
ENSDARG00000051939	pcxb	58068
ENSDARG00000053575	gpat2	558437
ENSDARG00000077297	nbr1a	337168
ENSDARG00000103019	gstp2	553169
ENSDARG00000076568	sec61b	791986
ENSDARG00000100715	tlk1b	326734
ENSDARG00000044001	lgals3b	325599
ENSDARG00000045019	aamp	405874
ENSDARG00000091560	slc6a19a.2	100334171
ENSDARG00000006383	stxbp5l	567605
ENSDARG00000003808	aqp3a	406777
ENSDARG00000039699	fam204a	436809
ENSDARG00000009438	myog	30200
ENSDARG00000018404	krt18a.1	352912
ENSDARG00000015471	chd1l	393283
ENSDARG00000079440	coro2ba	560235
ENSDARG00000060683	lrsam1	562066
ENSDARG00000075253	pik3cb	100002263
ENSDARG00000103006	si:ch1073-303d10.1	558565
ENSDARG00000027620	bco2l	84041
ENSDARG00000093382	uqcc3	558925
ENSDARG00000008805	orc3	334315
ENSDARG00000102607	pmpca	492801
ENSDARG00000019404	atp5f1d	335709
ENSDARG00000057918	tsc1b	100330617
ENSDARG00000032126	scg5	100330746
ENSDARG00000056228	pld1a	556641
ENSDARG00000063040	btbd11b	100034519
ENSDARG00000019532	fads2	140615
ENSDARG00000039602	atoh1c	100498672
ENSDARG00000037961	rcn3	415248
ENSDARG00000053082	thada	541356
ENSDARG00000025032	nr3c1	553740
ENSDARG00000016156	fam53b	406586
ENSDARG00000060646	senp5	570299
ENSDARG00000009459	slc35e4	550555
ENSDARG00000089066	nhsl2	794153
ENSDARG00000052455	porcnl	333999
ENSDARG00000034105	mtus1b	557250
ENSDARG00000103117	tmprss4a	777630
ENSDARG00000029795	prxl2b	406605
ENSDARG00000026835	slc25a32b	503758
ENSDARG00000070399	alg2	403068
ENSDARG00000061819	wscd2	561091
ENSDARG00000044688	dusp4	394146
ENSDARG00000052386	cldnd1b	554386
ENSDARG00000094747	si:ch211-197g15.6	571364
ENSDARG00000096662	abcc3	323301
ENSDARG00000034427	jpt2	321880
ENSDARG00000041361	ttk	317763
ENSDARG00000073869	pdzrn3b	100005518
ENSDARG00000063474	arfgef1	100329953
ENSDARG00000087197	ros1	245951
ENSDARG00000089742	fam161a	558320
ENSDARG00000102556	nfat5b	555802
ENSDARG00000005629	smyd2b	568616
ENSDARG00000041848	rh50	791729
ENSDARG00000037870	actb2	57935
ENSDARG00000055225	dock8	403040
ENSDARG00000100604	olfcw1	553200
ENSDARG00000007277	myf5	58097
ENSDARG00000060951	polg	100150924
ENSDARG00000076542	pogzb	561483
ENSDARG00000054224	ipo11	432373
ENSDARG00000002949	ppp6c	393980
ENSDARG00000044161	grid1b	557511
ENSDARG00000037958	nosip	492793
ENSDARG00000074527	chst15	565523
ENSDARG00000067741	itpkcb	322720
ENSDARG00000024311	nsmce4a	553544
ENSDARG00000040130	si:ch211-215k15.4	557984
