ensembl_gene_id	external_gene_name	entrezgene_id
ENSXETG00000003401	pih1d1	100135181
ENSXETG00000039843	dlg4	101732380
ENSXETG00000040360	dtna	779813
ENSXETG00000035863	nuggc	100494523
ENSXETG00000015816	blvra	448743
ENSXETG00000036982	XB5961956	100216128
ENSXETG00000016422	cabp7	100497989
ENSXETG00000009789	adcy6	100493933
ENSXETG00000017117	vstm5	100492235
ENSXETG00000031687	kmt5c	100145748
ENSXETG00000014444	traf5	100491604
ENSXETG00000036933	fbn1	101733716
ENSXETG00000012880	gopc	100145196
ENSXETG00000014336	slc25a42	780169
ENSXETG00000039608	rcan3	100124707
ENSXETG00000026173	rela	407869
ENSXETG00000015465	cln5	733746
ENSXETG00000025296	actn2	448602
ENSXETG00000009137	ppl	100492628
ENSXETG00000016740	acsm3	100491087
ENSXETG00000015814	coa1	100492393
ENSXETG00000014662	slc38a2	496466
ENSXETG00000034214	sri	101733556
ENSXETG00000015466	XB5871767 [provisional:gatd3b]	100490530
ENSXETG00000004564	fut1	447958
ENSXETG00000020277	dync1i1	100127187
ENSXETG00000011448	cyp2a6.7	448410
ENSXETG00000030859	ACOD1	100490699
ENSXETG00000031122	znf628	100485699
ENSXETG00000014338	armc6	448573
ENSXETG00000003381	mpp2	100124723
ENSXETG00000019447	siglecl2	100145501
ENSXETG00000030755	rimklb	100486701
ENSXETG00000017118	med17	549728
ENSXETG00000038914		105947943
ENSXETG00000004137	tubgcp5	100038134
ENSXETG00000034093	pam16	100492934
ENSXETG00000034093	pam16	447952
ENSXETG00000005754	shmt1	548668
ENSXETG00000015813	stk17a	549214
ENSXETG00000032841	ccny	100492075
ENSXETG00000016597	fnip1	100487500
ENSXETG00000003245	ddx42	100135374
ENSXETG00000038769	kctd12	100125072
ENSXETG00000001517	myo18b	100496668
ENSXETG00000021457	trim33	733764
ENSXETG00000007677	wdr59	100493427
ENSXETG00000037927	tkfc	101732585
ENSXETG00000037253	tmem138	780208
ENSXETG00000037413	pdlim1	496671
ENSXETG00000019606	cdk11b	549737
ENSXETG00000020331	fbxl5	496483
ENSXETG00000030167	hells	100127579
ENSXETG00000038972	msl2	100125142
ENSXETG00000022630	haus4	100488910
ENSXETG00000005640	tut1	100127188
ENSXETG00000030450	stox1	100038112
ENSXETG00000008514	tia1	394890
ENSXETG00000021069	cep135	100145056
ENSXETG00000030806	fzd2	101735091
ENSXETG00000022632	c14orf93	100380021
ENSXETG00000030869		100490600
ENSXETG00000036831	nkx2-3	100486189
ENSXETG00000022974	supv3l1	734023
ENSXETG00000034632	urgcp	100488530
ENSXETG00000005639		100487906
ENSXETG00000017827	kcnj9	100125201
ENSXETG00000039864	c19orf70	100489521
ENSXETG00000016421	nf2	779815
ENSXETG00000026351	psmb5	100379732
ENSXETG00000007718	syp	100144928
ENSXETG00000013995	cct5	394966
ENSXETG00000018432	nkx3-3	100485176
ENSXETG00000003403	aldh16a1	733905
ENSXETG00000009402	ovos2	100487907
ENSXETG00000036866	rpl30	448690
ENSXETG00000004710	lmo7	100216219
ENSXETG00000004710	lmo7	549874
ENSXETG00000014342	hsd11b1l	100037875
ENSXETG00000032085	gnptab	100036684
ENSXETG00000039674	cox6b1	448681
ENSXETG00000015852	megf11	100490321
ENSXETG00000026171	foxa4	394535
ENSXETG00000000967	nadsyn1	100492057
ENSXETG00000007789	hpd-like.2	594976
ENSXETG00000035534	smg1	780354
ENSXETG00000040397	fggy	101731162
ENSXETG00000040397	fggy	100494756
ENSXETG00000003925	thrap3	394509
ENSXETG00000020537	cd248	101732937
ENSXETG00000001769	hes4	394465
ENSXETG00000001004	tmem54	100485545
ENSXETG00000007721	hsd17b10	549265
ENSXETG00000022648	cdh24	100489868
ENSXETG00000016996	slc12a6	780031
ENSXETG00000032961	dyrk1a.2	100145447
ENSXETG00000001001	hpca	733559
ENSXETG00000035969		101732869
ENSXETG00000030673	ctss	100490424
ENSXETG00000012010	tsta3	100145659
ENSXETG00000037305	lrp6	100496611
ENSXETG00000006274	mapk7	779785
ENSXETG00000038343		100495094
ENSXETG00000000198	trerf1	100491272
ENSXETG00000036581	cep295	100379879
ENSXETG00000024279	zkscan7	100496443
ENSXETG00000020659	fgr	100493811
ENSXETG00000027406	ccni	448195
ENSXETG00000023687	srgap2	100145814
ENSXETG00000020252	plekhn1	100491834
ENSXETG00000034242	fxyd2	100038171
ENSXETG00000033797	sp7	733837
ENSXETG00000017933	actn1	780123
ENSXETG00000003380	setdb1	100488563
ENSXETG00000017388	odr4	779449
ENSXETG00000000855	moxd2p	105945848
ENSXETG00000020478	fn3krp	779663
ENSXETG00000018943	arnt	100494929
ENSXETG00000039303	matn2	394847
ENSXETG00000024646	smco4	548873
ENSXETG00000032891	dhcr7	779450
ENSXETG00000026169	pmt100124841	100124841
ENSXETG00000007044	MGC147490	780335
ENSXETG00000033631	fxyd6	100125148
ENSXETG00000006402	ccng2	549201
ENSXETG00000014344	celf5	100036604
ENSXETG00000025501	bcat2	448409
ENSXETG00000009233	hs3st3a1	100380167
ENSXETG00000003746	entpd7	548672
ENSXETG00000032296	cpped1	100145635
ENSXETG00000010125	tmprss13	100491822
ENSXETG00000007071	bmp5	100494976
ENSXETG00000017121	deup1	100380182
ENSXETG00000009231	trim16	100490556
ENSXETG00000011802	uap1l1	548680
ENSXETG00000019251	tuba1cl.3	100486465
ENSXETG00000010231	rgs10	496908
ENSXETG00000041010		100496188
ENSXETG00000009229	metrnl	549861
ENSXETG00000002785	slc6a2	100486589
ENSXETG00000001776	ttpal	548930
ENSXETG00000017830	fbl	394705
ENSXETG00000023199	mrpl48	100379781
ENSXETG00000010166	adh6	496906
ENSXETG00000003246	ccdc47	100216046
ENSXETG00000014893	retreg3	549426
ENSXETG00000023244	alpl	100485467
ENSXETG00000017123	slc36a4	100493349
ENSXETG00000035921	wbp2	100497399
ENSXETG00000027865	yars1	448444
ENSXETG00000021139	csk	100216174
ENSXETG00000020828	mrto4	448696
ENSXETG00000036819	plekha8	101732221
ENSXETG00000010124	tmprss4	733869
ENSXETG00000027500	tmem237	549764
ENSXETG00000001565	col4a5	100492984
ENSXETG00000024469		100488329
ENSXETG00000008714	gna15	100496529
ENSXETG00000019579	pmp22	594946
ENSXETG00000020253	klhl17	100491332
ENSXETG00000037314	star	100492309
ENSXETG00000033420	ash2l	100144992
ENSXETG00000000402	man1b1	100145194
ENSXETG00000032045		100497103
ENSXETG00000023978	arf6	395051
ENSXETG00000008719	gzmh	496758
ENSXETG00000040723	lgals8	100487522
ENSXETG00000024468	mfap4.1	100488644
ENSXETG00000024290		101732693
ENSXETG00000001775	hnf4a	100492541
ENSXETG00000021084	cracd	100487996
ENSXETG00000006267	ralgds	100135084
ENSXETG00000004043	myoz2	496895
ENSXETG00000005633	mta2	100126057
ENSXETG00000038315		101734786
ENSXETG00000023151	atpsckmt	548777
ENSXETG00000039812	mtdh	394771
ENSXETG00000038195	stra6l.1	100145324
ENSXETG00000025376	acin1	407918
ENSXETG00000001046	carnmt1	100144950
ENSXETG00000031043	fam32a	100145169
ENSXETG00000003374	col1a1	496414
ENSXETG00000000039	lgals4.2	100496749
ENSXETG00000022960	aqp10	100490571
ENSXETG00000039929	ndufa4	549792
ENSXETG00000031610	RARRES2	101730484
ENSXETG00000015806	hecw1	100170498
ENSXETG00000008733	cib3	496710
ENSXETG00000031212	celf1	100124864
ENSXETG00000022967	she	100490744
ENSXETG00000004044	usp53	100158512
ENSXETG00000005614	aasdh	779486
ENSXETG00000035302	far1	101730718
ENSXETG00000034075	plcl2	100488897
ENSXETG00000038049	hsh2d	105945618
ENSXETG00000018885	eif2b3	549751
ENSXETG00000025077	nus1	548844
ENSXETG00000031505	nmrk1	100125192
ENSXETG00000008233	lsr	548689
ENSXETG00000006278	rnf112	548585
ENSXETG00000035925	als2cr12	100494057
ENSXETG00000004045	fabp2	100101805
ENSXETG00000010123	scn4b	496766
ENSXETG00000039786	trappc1	100493958
ENSXETG00000007676	fa2h	595069
ENSXETG00000010234	tial1	113225353
ENSXETG00000010234	tial1	734086
ENSXETG00000008736	tpm4	549841
ENSXETG00000012876	slc35f1	779777
ENSXETG00000014268	flna	779840
ENSXETG00000034859	cpq	100496510
ENSXETG00000022972	tdrd10	100490913
ENSXETG00000023828	trub1	100380089
ENSXETG00000001774	r3hdml	100492715
ENSXETG00000010122	scn2b	100144663
ENSXETG00000007675	mlkl	100379899
ENSXETG00000026667		100124852
ENSXETG00000011651	ilf3	448121
ENSXETG00000003247	znf451	100485490
ENSXETG00000031627		100493862
ENSXETG00000022993	rnf112.1	100492292
ENSXETG00000035467	sdc2	549917
ENSXETG00000037141		100492634
ENSXETG00000024747	smc1a	100493711
ENSXETG00000007174	swi5	100135158
ENSXETG00000030787	mpzl3	100145167
ENSXETG00000035931	mcm7	100494002
ENSXETG00000004713	tbc1d4	100379738
ENSXETG00000016813	dcun1d1	549069
ENSXETG00000021519	pias2	779910
ENSXETG00000012874	cep85l	100494040
ENSXETG00000041288	optn	101730485
ENSXETG00000007674	rfwd3	100492921
ENSXETG00000036282	mcm10	101735259
ENSXETG00000033755		100486621
ENSXETG00000007175	ubl4a	100125140
ENSXETG00000009952	zbtb41	100144660
ENSXETG00000016420	nipsnap1	548786
ENSXETG00000010120	mpzl2	549209
ENSXETG00000008234	mag	100494147
ENSXETG00000008740	rab8a	100125217
ENSXETG00000017070	a2ml1	100127688
ENSXETG00000013392	ptx4	100498255
ENSXETG00000018120	tmem184a	549153
ENSXETG00000007176	fcn2	548398
ENSXETG00000017390	tpr	100496307
ENSXETG00000036605	ptdss1	100145636
ENSXETG00000001773	fitm2	100036626
ENSXETG00000027990	dram1	548586
ENSXETG00000041026		100487479
ENSXETG00000016267	myh13	100493121
ENSXETG00000032904	glyr1	100038198
ENSXETG00000020567	brms1	100036672
ENSXETG00000023928		101731232
ENSXETG00000039823	CHST7	100379720
ENSXETG00000025525	pnhd	394459
ENSXETG00000036412	pln	100379739
ENSXETG00000003130	taf2	100145691
ENSXETG00000001772	gdap1l1	779687
ENSXETG00000002869	tsnare1l	100145443
ENSXETG00000000990	kiaa1522	100485399
ENSXETG00000004046	pde5a	780273
ENSXETG00000009913	polq	733897
ENSXETG00000021305	nbeal2	100486550
ENSXETG00000004382	map7d1	779451
ENSXETG00000008743	admp	733983
ENSXETG00000013409	chmp6	100125185
ENSXETG00000009953	crb1	100493588
ENSXETG00000009127	map4k5	100216063
ENSXETG00000018288	XB5818974	100127872
ENSXETG00000027347	oser1	394513
ENSXETG00000010171	tdrd7	496822
ENSXETG00000040077	SHISA2	100497602
ENSXETG00000039010	dhx33	549578
ENSXETG00000035929	prxl2c	100487020
ENSXETG00000013387	slf1	100495961
ENSXETG00000040146	tuba1cl.3	394734
ENSXETG00000010117	cd3g	100216101
ENSXETG00000024227	pzp	100489060
ENSXETG00000012868	mcm9	100490403
ENSXETG00000022581	znf250	100486247
ENSXETG00000022581	znf250	595035
ENSXETG00000033254	mis12	779832
ENSXETG00000029933	cnksr1	779799
ENSXETG00000025527	XB5740125 [provisional:tspan3]	100145428
ENSXETG00000025242	myh7	100216111
ENSXETG00000025955	znf527	549271
ENSXETG00000031946	nectin3	101735275
ENSXETG00000018287	c2orf69	549281
ENSXETG00000037850	znf852	733842
ENSXETG00000034936	skil	100379869
ENSXETG00000002535	nup37	549511
ENSXETG00000008752	elavl1	448062
ENSXETG00000025128	maip1	100127804
ENSXETG00000033220	cdkn2c	100144705
ENSXETG00000017513	nphs1	100494620
ENSXETG00000001766	trhr3	100489565
ENSXETG00000013380	mctp1	548485
ENSXETG00000039440	sbf2	100496042
ENSXETG00000024187	nelfcd	595074
ENSXETG00000004143	stradb	100495317
ENSXETG00000040357		100487632
ENSXETG00000017309	vasn	448556
ENSXETG00000010681	nup58	595038
ENSXETG00000038392		101731903
ENSXETG00000002837	rnf11	549191
ENSXETG00000038498		100496089
ENSXETG00000038498		100497614
ENSXETG00000038498		101731897
ENSXETG00000038498		100493706
ENSXETG00000040228		100494300
ENSXETG00000005615	paics.1	100488155
ENSXETG00000011887	csf1r	493543
ENSXETG00000013673	ctr9	448648
ENSXETG00000010567	tab3	100495158
ENSXETG00000004863	efcab6	100158626
ENSXETG00000036796	glis2	100492770
ENSXETG00000030282		100493962
ENSXETG00000012489	hap1	100038245
ENSXETG00000029945	tmem168	100127772
ENSXETG00000032748	bmt2	100495471
ENSXETG00000031428	tyw5	100493826
ENSXETG00000013410	rptor	100170605
ENSXETG00000025025	glg1	100492474
ENSXETG00000032639	papss2	100496215
ENSXETG00000024188	gnas	407931
ENSXETG00000035875	pten	100490579
ENSXETG00000030150	TPH2	100486097
ENSXETG00000036500		101731006
ENSXETG00000036500		100486008
ENSXETG00000033922	tfap4	100170601
ENSXETG00000013600	ap1m1	394630
ENSXETG00000009957	lhx9	100489035
ENSXETG00000038009	hist1h4c	100495739
ENSXETG00000038009	hist1h4c	101734426
ENSXETG00000038009	hist1h4c	549623
ENSXETG00000003373	sgca	100488410
ENSXETG00000034176	stambpl1	101734301
ENSXETG00000000040	actn4	448522
ENSXETG00000008335	vps26b	549294
ENSXETG00000037038	ankrd60	100379950
ENSXETG00000017818	pof1b	733573
ENSXETG00000010878	rpl10	448389
ENSXETG00000000984	rbbp4	496866
ENSXETG00000021508	eef2.2	548502
ENSXETG00000038477		100496436
ENSXETG00000038477		100497915
ENSXETG00000038477		100498329
ENSXETG00000038477		100498553
ENSXETG00000038477		101730940
ENSXETG00000038477		100485294
ENSXETG00000041119	spats2l	100493662
ENSXETG00000023154	slc9a3	100492870
ENSXETG00000037532	hist2h3c	100495338
ENSXETG00000037532	hist2h3c	100496027
ENSXETG00000037532	hist2h3c	100496129
ENSXETG00000037532	hist2h3c	100497127
ENSXETG00000037532	hist2h3c	101730642
ENSXETG00000037532	hist2h3c	101731074
ENSXETG00000037532	hist2h3c	105947137
ENSXETG00000037532	hist2h3c	108646287
ENSXETG00000037532	hist2h3c	108648869
ENSXETG00000037532	hist2h3c	100493100
ENSXETG00000037532	hist2h3c	100493036
ENSXETG00000037532	hist2h3c	100492367
ENSXETG00000037532	hist2h3c	100486720
ENSXETG00000037532	hist2h3c	100486653
ENSXETG00000037532	hist2h3c	100485665
ENSXETG00000018122	psmg3	100145313
ENSXETG00000010112	ube4a	100101757
ENSXETG00000037201		100495307
ENSXETG00000022597	ccnb3	100494711
ENSXETG00000017133	fat3	100493675
ENSXETG00000004145	casp10	548432
ENSXETG00000038981	adh5	101730806
ENSXETG00000003248	strada	493513
ENSXETG00000001450	dgat1	101730812
ENSXETG00000030307		100498644
ENSXETG00000030347	gsg1l2	100495852
ENSXETG00000000758	pcsk5	779961
ENSXETG00000017313	srl	493203
ENSXETG00000019275	des.1	394739
ENSXETG00000001252	kirrel2	100216155
ENSXETG00000022994	elfn1	100495697
ENSXETG00000003534	toe1	100145153
ENSXETG00000039712	nckipsd	100487808
ENSXETG00000021011		100491071
ENSXETG00000036987		101731906
ENSXETG00000022616	fam184a	100491145
ENSXETG00000008333	thyn1	100038243
ENSXETG00000038652		100498592
ENSXETG00000021225		100496635
ENSXETG00000039951		100494167
ENSXETG00000025433	XB5888885 [provisional:zp3]	394444
ENSXETG00000035870	ptx	100497709
ENSXETG00000037738		100487969
ENSXETG00000003372	ppp1r9b	100490992
ENSXETG00000037871		101731070
ENSXETG00000031315		100486056
ENSXETG00000013373	fam81b	100498576
ENSXETG00000033867	cflar	779578
ENSXETG00000022155	aox1	100495429
ENSXETG00000004133	slc9a7	100151732
ENSXETG00000022590	tnfsf10l	100497331
ENSXETG00000016321	glp2r	101731683
ENSXETG00000005618	ppat	394937
ENSXETG00000032202	yipf2	100489066
ENSXETG00000027075	cradd.1	448758
ENSXETG00000017315	adcy9	100126441
ENSXETG00000005758		100488000
ENSXETG00000040353	pfkfb4	101730868
ENSXETG00000003379	slc25a20l	779503
ENSXETG00000036172		100493186
ENSXETG00000002534	parpbp	733805
ENSXETG00000002835	ttc39a	549528
ENSXETG00000016588	acsl6	779783
ENSXETG00000032023	smcr8	100486182
ENSXETG00000004864	sult4a1	779775
ENSXETG00000022997	mad1l1	448774
ENSXETG00000025801	cradd.2	100489885
ENSXETG00000009136	pld1	100379682
ENSXETG00000017331	bpi.4	100135742
ENSXETG00000009962	nek7	780029
ENSXETG00000026673		105945500
ENSXETG00000003378	taz	549220
ENSXETG00000041068	tek	100170545
ENSXETG00000022583	bmp15	100485893
ENSXETG00000018010	insrr	100490498
ENSXETG00000011276	slc22a31	100485676
ENSXETG00000030934	caap1	100486479
ENSXETG00000034905	rcvrn.1	100302393
ENSXETG00000007177	iqsec2	100485600
ENSXETG00000040571	mc4r	100486677
ENSXETG00000027073	rps4x	394507
ENSXETG00000004865	pnpla3	548410
ENSXETG00000014348	ncln	595051
ENSXETG00000016165	eogt	780148
ENSXETG00000017817	znf711	100124306
ENSXETG00000003533	mutyh	780292
ENSXETG00000040003		100498168
ENSXETG00000019276	dnpep	548780
ENSXETG00000002532	igf1	100486334
ENSXETG00000026675	h2ac14	100380111
ENSXETG00000005620	LONRF1	100486729
ENSXETG00000020571	b4gat1	100170600
ENSXETG00000032745	kcnc2	100489216
ENSXETG00000016314		100495690
ENSXETG00000022954	map2k6	448132
ENSXETG00000036182	hist2h2be	100496181
ENSXETG00000036182	hist2h2be	100497242
ENSXETG00000036182	hist2h2be	101735218
ENSXETG00000036182	hist2h2be	108648865
ENSXETG00000036182	hist2h2be	100485134
ENSXETG00000000781	ssrp1	447983
ENSXETG00000037197	c12orf73	100380143
ENSXETG00000008696	carhsp1	100038105
ENSXETG00000003377	atp6ap1.2	100170603
ENSXETG00000038890		100485083
ENSXETG00000020325	cc2d2a	100492671
ENSXETG00000007990	synrg	100488317
ENSXETG00000004871	samm50	394743
ENSXETG00000038104		100494799
ENSXETG00000035604	hist2h3c	100495338
ENSXETG00000035604	hist2h3c	100496027
ENSXETG00000035604	hist2h3c	100496129
ENSXETG00000035604	hist2h3c	100497127
ENSXETG00000035604	hist2h3c	101730642
ENSXETG00000035604	hist2h3c	101731074
ENSXETG00000035604	hist2h3c	105947137
ENSXETG00000035604	hist2h3c	108646287
ENSXETG00000035604	hist2h3c	108648869
ENSXETG00000035604	hist2h3c	100493100
ENSXETG00000035604	hist2h3c	100493036
ENSXETG00000035604	hist2h3c	100492367
ENSXETG00000035604	hist2h3c	100487139
ENSXETG00000035604	hist2h3c	100486653
ENSXETG00000035604	hist2h3c	100485665
ENSXETG00000038574	aga	100488302
ENSXETG00000020572	slc29a2	548864
ENSXETG00000008692	pmm1	100127589
ENSXETG00000038010		100495870
ENSXETG00000035864	MTERF3	394691
ENSXETG00000000982	zbtb8os	549545
ENSXETG00000022580	nhsl2	100486042
ENSXETG00000022463	XB5962542	100498645
ENSXETG00000030733	taok1	394895
ENSXETG00000038618	pmel	100495759
ENSXETG00000026223	XB5889122	496784
ENSXETG00000037756		100498327
ENSXETG00000032225	caps2	100380015
ENSXETG00000015558	kif21a	100485713
ENSXETG00000008125	atp1a2	100125050
ENSXETG00000022467	suox	100485132
ENSXETG00000019618	nptx1	100158577
ENSXETG00000005765	top3a	100135734
ENSXETG00000000623	XB5998702 [provisional:trim25]	100498172
ENSXETG00000034764		101733333
ENSXETG00000037842	UQCRB	101732809
ENSXETG00000039007	satl1	100488114
ENSXETG00000013370	ttc37	100158547
ENSXETG00000011277	ankrd11	100485818
ENSXETG00000033102	zbtb8a	100144694
ENSXETG00000022578	pin4	394809
ENSXETG00000030850		779528
ENSXETG00000038444	erbb3	548831
ENSXETG00000006717	cenpv	100037869
ENSXETG00000003376	gdi1	101731892
ENSXETG00000018403	gnb3	100494585
ENSXETG00000003649	ccdc77	100379703
ENSXETG00000017816	apool	100216278
ENSXETG00000015710	tbpl2	550063
ENSXETG00000013602	upf1	100135270
ENSXETG00000022574	ercc6l	100135235
ENSXETG00000037522	c8orf37	100489713
ENSXETG00000019623	endov	496630
ENSXETG00000034614		100496436
ENSXETG00000034614		100497915
ENSXETG00000034614		100498329
ENSXETG00000034614		100498553
ENSXETG00000034614		100487485
ENSXETG00000034614		100485294
ENSXETG00000027866	zbtb8a.2	394603
ENSXETG00000031054	pcgf6	100491054
ENSXETG00000018610	gk	100038285
ENSXETG00000006669	plekhf2	548875
ENSXETG00000022572	tsc22d3	100145088
ENSXETG00000017326	smarcc2	548411
ENSXETG00000016826	mccc1	448313
ENSXETG00000005359	hsp90b1	734089
ENSXETG00000035572	hist1h4c	100495739
ENSXETG00000035572	hist1h4c	101734426
ENSXETG00000035572	hist1h4c	549623
ENSXETG00000004379		100485272
ENSXETG00000008327	acad8	100495757
ENSXETG00000039594	hist2h2be	100497242
ENSXETG00000039594	hist2h2be	101735218
ENSXETG00000039594	hist2h2be	108648865
ENSXETG00000039594	hist2h2be	100486870
ENSXETG00000039594	hist2h2be	100485134
ENSXETG00000010682	mtmr6	100497758
ENSXETG00000017815	adamts10	100488567
ENSXETG00000013312	krr1	779544
ENSXETG00000015718	atg14	100158656
ENSXETG00000020324	cpeb2	100492019
ENSXETG00000009966	atp6v1g3	100125150
ENSXETG00000027867	ak2	448011
ENSXETG00000038172	hist1h4c	100495739
ENSXETG00000038172	hist1h4c	101734426
ENSXETG00000038172	hist1h4c	549623
ENSXETG00000023806	atrnl1	100495547
ENSXETG00000032824	g6pc3.1	779477
ENSXETG00000003375	fam50a	734115
ENSXETG00000033089	cnpy2	100135115
ENSXETG00000032223	wdr61	100492311
ENSXETG00000030336	fbxo34	100127842
ENSXETG00000038924	hist2h3c	100495338
ENSXETG00000038924	hist2h3c	100496027
ENSXETG00000038924	hist2h3c	100496129
ENSXETG00000038924	hist2h3c	100497127
ENSXETG00000038924	hist2h3c	101730642
ENSXETG00000038924	hist2h3c	101731074
ENSXETG00000038924	hist2h3c	105947137
ENSXETG00000038924	hist2h3c	108646287
ENSXETG00000038924	hist2h3c	108648869
ENSXETG00000038924	hist2h3c	100493100
ENSXETG00000038924	hist2h3c	100493036
ENSXETG00000038924	hist2h3c	100492367
ENSXETG00000038924	hist2h3c	100487179
ENSXETG00000038924	hist2h3c	100486653
ENSXETG00000038924	hist2h3c	100485665
ENSXETG00000030112		100486333
ENSXETG00000004872	parvb	448070
ENSXETG00000038806	hist2h3c	100495338
ENSXETG00000038806	hist2h3c	100496027
ENSXETG00000038806	hist2h3c	100496129
ENSXETG00000038806	hist2h3c	100497127
ENSXETG00000038806	hist2h3c	101730642
ENSXETG00000038806	hist2h3c	101731074
ENSXETG00000038806	hist2h3c	105947137
ENSXETG00000038806	hist2h3c	108646287
ENSXETG00000038806	hist2h3c	108648869
ENSXETG00000038806	hist2h3c	100493100
ENSXETG00000038806	hist2h3c	100493036
ENSXETG00000038806	hist2h3c	100492367
ENSXETG00000038806	hist2h3c	100486653
ENSXETG00000038806	hist2h3c	100485665
ENSXETG00000014198	atp5po	733460
ENSXETG00000040138		100488256
ENSXETG00000020574	mrpl11	549539
ENSXETG00000009015	lgals8	100216105
ENSXETG00000035356		100496436
ENSXETG00000035356		100497915
ENSXETG00000035356		100498329
ENSXETG00000035356		100498553
ENSXETG00000035356		101734862
ENSXETG00000035356		100485294
ENSXETG00000019634	lig3	549105
ENSXETG00000026886	plpp2	394722
ENSXETG00000035008	hist2h3c	100495338
ENSXETG00000035008	hist2h3c	100496027
ENSXETG00000035008	hist2h3c	100496129
ENSXETG00000035008	hist2h3c	100497127
ENSXETG00000035008	hist2h3c	101730642
ENSXETG00000035008	hist2h3c	101731074
ENSXETG00000035008	hist2h3c	105947137
ENSXETG00000035008	hist2h3c	108646287
ENSXETG00000035008	hist2h3c	108648869
ENSXETG00000035008	hist2h3c	100493100
ENSXETG00000035008	hist2h3c	100493036
ENSXETG00000035008	hist2h3c	100492367
ENSXETG00000035008	hist2h3c	100486653
ENSXETG00000035008	hist2h3c	100485665
ENSXETG00000007373	azin2	548747
ENSXETG00000037070	kcmf1	100492956
ENSXETG00000003642	kdm5a	100492348
ENSXETG00000016576	slc25a13	100124779
ENSXETG00000013321	phlda1	548570
ENSXETG00000015731	dlgap5	407899
ENSXETG00000034406	hist1h4c	100495739
ENSXETG00000034406	hist1h4c	101734426
ENSXETG00000034406	hist1h4c	549623
ENSXETG00000035703	mapre2	100145479
ENSXETG00000022769	dst	100496778
ENSXETG00000014523	hdx	100144657
ENSXETG00000005459	usp24	101731739
ENSXETG00000002100	mad2l1	100125170
ENSXETG00000035233		100496752
ENSXETG00000035233		101734900
ENSXETG00000035233		101735111
ENSXETG00000035233		100492813
ENSXETG00000008691	abat	100158654
ENSXETG00000039500		100493336
ENSXETG00000004499	atrx	100380046
ENSXETG00000032139	mrps6	100038272
ENSXETG00000038496	hist2h2be	100497242
ENSXETG00000038496	hist2h2be	101735164
ENSXETG00000038496	hist2h2be	101735218
ENSXETG00000038496	hist2h2be	108648865
ENSXETG00000038496	hist2h2be	100485134
ENSXETG00000003745	cox15	100486044
ENSXETG00000020576	npas4	780368
ENSXETG00000034422	hist1h4c	100495739
ENSXETG00000034422	hist1h4c	101734426
ENSXETG00000034422	hist1h4c	549623
ENSXETG00000037040	pstk	100493812
ENSXETG00000008975	acy3	595015
ENSXETG00000037819	pard6b	101735222
ENSXETG00000003371	lsm12	394627
ENSXETG00000002095	clcn5	734069
ENSXETG00000033781	hmx3	100493486
ENSXETG00000011402	stn1	448268
ENSXETG00000035258	fam19a4	100488851
ENSXETG00000005832	atp6v0a2	548977
ENSXETG00000019283	ptprn	100158522
ENSXETG00000040961		105945603
ENSXETG00000040961		100492887
ENSXETG00000012101	aplp1	100151735
ENSXETG00000005811	trpv2	100487682
ENSXETG00000033196		100491826
ENSXETG00000021140	cyp1a1	100037911
ENSXETG00000026161	cfl1	407855
ENSXETG00000002101	prdm5	100487368
ENSXETG00000003129	mtbp	779505
ENSXETG00000040475	tie1	100145655
ENSXETG00000036416	med8	100488574
ENSXETG00000015592	fgfr2	100124910
ENSXETG00000036683	znf577	394583
ENSXETG00000003522	selenop2l	448755
ENSXETG00000036749	rcan1	448016
ENSXETG00000039973		100498439
ENSXETG00000039973		101732149
ENSXETG00000040919		100498594
ENSXETG00000013323	nap1l1	407956
ENSXETG00000017543	arhgap33	100037855
ENSXETG00000031838	micu2	100488662
ENSXETG00000030844	XB5992952 [provisional:adpgk]	100216148
ENSXETG00000024204	arntl	100422809
ENSXETG00000006666	ints8	100038299
ENSXETG00000030699		100487181
ENSXETG00000004880	hdac4	100489340
ENSXETG00000012559	mrm2	100495952
ENSXETG00000030861		101730417
ENSXETG00000017323	tgm2	100170618
ENSXETG00000016770	uggt1	100380058
ENSXETG00000017560	lin37	493362
ENSXETG00000040171	nudt1	448146
ENSXETG00000010622	edc3	100145060
ENSXETG00000015774	pnn	448224
ENSXETG00000005296	XB5762393 [provisional:trim25]	100145105
ENSXETG00000006970	jup	395011
ENSXETG00000017563	hspb6	100494296
ENSXETG00000011399	sh3pxd2a	100489683
ENSXETG00000005630	dlc1	100488460
ENSXETG00000002103	ndnf	100125014
ENSXETG00000016701	drosha	100135003
ENSXETG00000027646	tmem128	448308
ENSXETG00000017565	psenen	549090
ENSXETG00000002361	gpi	496419
ENSXETG00000025476	slc25a19	548707
ENSXETG00000035118		100145789
ENSXETG00000003634	clic6	100486547
ENSXETG00000023560	cyb5a	548733
ENSXETG00000033239	trap1	100492593
ENSXETG00000003517	zswim5	100036685
ENSXETG00000007171		100494498
ENSXETG00000028069	pdzd11	100495085
ENSXETG00000040220	snx8	100495787
ENSXETG00000007670	pdpr	100492638
ENSXETG00000018476	klf3	100493775
ENSXETG00000016419	thoc5	549581
ENSXETG00000032699	epg5	779599
ENSXETG00000020285	dync1i2	407935
ENSXETG00000037245		779494
ENSXETG00000002104	qrfpr	779748
ENSXETG00000000201	ubr2	100170193
